High Income,Middle Income,Low Income,
-0.22155376198593468,-0.29441322351486154,-0.4092733433910281,
-0.22155376198593474,-0.2944132235148615,-0.40693370379226546,
-0.22155376198593466,-0.29441322351486154,-0.4069337037922656,
-0.22155376198593466,-0.29285328073240735,-0.40693370379226557,
-0.22155376198593468,-0.29285328073240735,-0.40693370379226557,
-0.22155376198593466,-0.29285328073240735,-0.4069337037922655,
-0.22155376198593463,-0.29717839138642044,-0.4069337037922655,
-0.22155376198593468,-0.2971783913864202,-0.4069337037922655,
-0.22155376198593474,-0.2997000996984889,-0.4069337037922657,
-0.22155376198593466,-0.29970009969848893,-0.4024852213375422,
-0.22155376198593468,-0.29970009969848893,-0.4024852213375421,
-0.22155376198593474,-0.2992427865247959,-0.4024852213375422,
-0.22155376198593466,-0.299242786524796,-0.4024852213375421,
-0.22155376198593466,-0.2998141263614339,-0.40248522133754217,
-0.22155376198593463,-0.299814126361434,-0.40248522133754217,
-0.22155376198593468,-0.29892836277350976,-0.4024852213375421,
-0.2419578526779305,-0.29892836277350965,-0.4036197516522739,
-0.24195785267793052,-0.2992666922903144,-0.40361975165227393,
-0.2419578526779304,-0.29938128481862003,-0.403619751652274,
-0.2419578526779305,-0.29815526243905555,-0.40361975165227376,
-0.24015470925269,-0.2981552624390553,-0.4036197516522739,
-0.24015470925268997,-0.2986352975558466,-0.4036197516522738,
-0.2380115734749776,-0.2993752522637267,-0.4050508617541073,
-0.23801157347497756,-0.2992882672676429,-0.4050508617541071,
-0.23801157347497756,-0.30212560595553883,-0.4050508617541071,
-0.23801157347497756,-0.3021256059555389,-0.40852144939417906,
-0.23801157347497764,-0.30212560595553883,-0.40852144939417917,
-0.24537716558881634,-0.3013547628970775,-0.4085214493941791,
-0.2453771655888163,-0.30135476289707736,-0.4085214493941791,
-0.24537716558881636,-0.3031558119593663,-0.4058625990391953,
-0.24537716558881636,-0.3031558119593663,-0.4058625990391952,
-0.24537716558881636,-0.30315581195936625,-0.4058625990391953,
-0.24537716558881634,-0.30041047137089105,-0.4058625990391952,
-0.24537716558881634,-0.3004104713708909,-0.4058625990391952,
-0.24537716558881634,-0.2990093978063474,-0.4052105639760443,
-0.2453771655888163,-0.29803429058511005,-0.40521056397604427,
-0.24537716558881636,-0.2998786513785231,-0.41479154032552323,
-0.24537716558881636,-0.3072390360146299,-0.4147915403255231,
-0.24537716558881642,-0.3098969158498197,-0.4147915403255232,
-0.24537716558881642,-0.31091737098888517,-0.41479154032552323,
-0.24537716558881628,-0.3101605517593113,-0.4147915403255231,
-0.2453771655888163,-0.31056538428296276,-0.4147915403255231,
-0.24537716558881634,-0.3097983353138571,-0.41479154032552307,
-0.24537716558881642,-0.310151116910973,-0.4147915403255231,
-0.24537716558881636,-0.3079983362655346,-0.4147915403255231,
-0.24537716558881634,-0.30858635107854604,-0.4147915403255232,
-0.24537716558881636,-0.30669969178629525,-0.4147915403255231,
-0.24537716558881642,-0.3082209345131878,-0.4147915403255232,
-0.24537716558881634,-0.3082209345131876,-0.4147915403255232,
-0.24537716558881636,-0.3096659659156374,-0.414791540325523,
-0.24537716558881636,-0.30630441664749153,-0.4147915403255231,
-0.24537716558881634,-0.3063044166474917,-0.4147915403255231,
-0.24537716558881636,-0.30630441664749175,-0.4147915403255231,
-0.2453771655888163,-0.3063044166474918,-0.41479154032552307,
-0.24537716558881634,-0.30630441664749175,-0.41479154032552323,
-0.24537716558881634,-0.30619385934205884,-0.4147915403255232,
-0.24537716558881634,-0.3061938593420588,-0.41479154032552307,
-0.2453771655888163,-0.30619385934205884,-0.4147915403255232,
-0.24537716558881634,-0.30619385934205884,-0.414791540325523,
-0.24537716558881636,-0.3061938593420589,-0.41479154032552323,
-0.24537716558881634,-0.3061938593420587,-0.4147915403255231,
-0.24537716558881634,-0.3061938593420588,-0.4147915403255233,
-0.24537716558881645,-0.30561284400790656,-0.4147915403255231,
-0.24537716558881636,-0.30561284400790667,-0.4147915403255231,
-0.24537716558881634,-0.3056128440079067,-0.4147915403255231,
-0.24537716558881636,-0.30561284400790667,-0.41479154032552323,
-0.24537716558881634,-0.3056128440079067,-0.4147915403255232,
-0.24537716558881634,-0.3043126950748588,-0.4147915403255231,
-0.24537716558881634,-0.30431269507485886,-0.414791540325523,
-0.24537716558881628,-0.3043126950748589,-0.4147915403255232,
-0.24537716558881634,-0.30431269507485903,-0.41479154032552296,
-0.24537716558881636,-0.3043126950748591,-0.41479154032552307,
-0.24537716558881636,-0.302509410635751,-0.414791540325523,
-0.24537716558881634,-0.30250941063575104,-0.41479154032552323,
-0.24537716558881636,-0.29962904885691183,-0.4147915403255231,
-0.24537716558881642,-0.2996290488569119,-0.41443753795880417,
-0.24537716558881634,-0.2994150837609498,-0.41443753795880417,
-0.24537716558881634,-0.30019783971702885,-0.41443753795880395,
-0.24537716558881634,-0.29901453686005275,-0.417436693704331,
-0.24537716558881636,-0.2990145368600527,-0.417436693704331,
-0.24537716558881642,-0.29901453686005275,-0.4174366937043309,
-0.24537716558881636,-0.29901453686005264,-0.417436693704331,
-0.24537716558881636,-0.29901453686005264,-0.4174366937043309,
-0.2453771655888163,-0.2990145368600528,-0.4174366937043309,
-0.24537716558881634,-0.29901453686005264,-0.41743669370433095,
-0.24537716558881636,-0.2985801810495307,-0.4108333629892493,
-0.24537716558881642,-0.29858018104953077,-0.41243641135630854,
-0.2453771655888163,-0.2985801810495306,-0.4124364113563086,
-0.24537716558881634,-0.2985801810495308,-0.4124364113563086,
-0.24537716558881634,-0.2985801810495307,-0.41243641135630865,
-0.2598077920228793,-0.299445140854869,-0.4063687185064882,
-0.2598077920228794,-0.2971229727307534,-0.4063687185064882,
-0.25980779202287935,-0.2971229727307533,-0.4063687185064881,
-0.2598077920228794,-0.2971229727307533,-0.40636871850648815,
-0.2598077920228794,-0.29488780221652483,-0.3889159640089227,
-0.25980779202287935,-0.2944938954463926,-0.3875486015862588,
-0.2598077920228794,-0.2940985260630769,-0.3875486015862588,
-0.2598077920228794,-0.2940985260630771,-0.3875486015862589,
-0.2598077920228794,-0.29409852606307707,-0.3875486015862588,
-0.25980779202287935,-0.29409852606307707,-0.3875486015862588,
-0.25980779202287935,-0.2940985260630769,-0.3875486015862588,
-0.2598077920228794,-0.29409852606307707,-0.3875486015862589,
-0.2598077920228794,-0.294098526063077,-0.3875486015862588,
-0.2598077920228794,-0.294098526063077,-0.3875486015862588,
-0.2598077920228794,-0.29409852606307696,-0.3875486015862588,
-0.2598077920228794,-0.292746226215164,-0.3875486015862588,
-0.2598077920228793,-0.29233279459155376,-0.38754860158625876,
-0.25980779202287935,-0.2923327945915538,-0.38754860158625876,
-0.25980779202287935,-0.2926926292696337,-0.38754860158625876,
-0.2598077920228793,-0.29269262926963335,-0.38754860158625876,
-0.25980779202287935,-0.2907228983287531,-0.393399986637749,
-0.25980779202287935,-0.28866369879613557,-0.3933999866377489,
-0.25980779202287935,-0.28866369879613574,-0.3933999866377487,
-0.2401185046353473,-0.28866369879613574,-0.3933999866377489,
-0.24011850463534729,-0.28866369879613585,-0.39339998663774883,
-0.2401185046353473,-0.31684539339616047,-0.39339998663774894,
-0.24011850463534734,-0.31684539339616047,-0.3922099106014019,
-0.2401185046353474,-0.31613443299931304,-0.3167660175551893,
-0.24011850463534734,-0.3308084794270075,-0.3167660175551893,
-0.24011850463534734,-0.3308084794270075,-0.3167660175551892,
-0.24011850463534734,-0.3308084794270077,-0.31676601755518924,
-0.2401185046353473,-0.331100884670471,-0.31676601755518935,
-0.24011850463534729,-0.33158532687681586,-0.31676601755518935,
-0.24011850463534734,-0.33539383706676673,-0.3167660175551894,
-0.24011850463534734,-0.3353938370667666,-0.31676601755518935,
-0.24011850463534734,-0.3334891911460599,-0.31286487220375564,
-0.2401185046353473,-0.33348919114605996,-0.3081539923797951,
-0.24011850463534734,-0.3351646348027373,-0.308153992379795,
-0.24011850463534729,-0.3351646348027375,-0.3081539923797951,
-0.24011850463534729,-0.33516463480273745,-0.3081539923797951,
-0.24011850463534734,-0.3337029567700212,-0.3081539923797952,
-0.24011850463534734,-0.33370295677002115,-0.3081539923797951,
-0.22117890210907593,-0.3337029567700213,-0.3009059164446755,
-0.2211789021090759,-0.33255402616779306,-0.3009059164446755,
-0.22117890210907593,-0.3325540261677933,-0.3009059164446755,
-0.2211789021090759,-0.33255402616779317,-0.3009059164446755,
-0.22117890210907595,-0.33255402616779284,-0.3009059164446755,
-0.2211789021090759,-0.33012708690922843,-0.3009059164446755,
-0.2211789021090759,-0.33012708690922854,-0.29787047740087313,
-0.22117890210907593,-0.3313896787761704,-0.29787047740087297,
-0.22117890210907587,-0.33036392348224375,-0.29787047740087297,
-0.22117890210907587,-0.33036392348224397,-0.29787047740087325,
-0.22117890210907593,-0.3306203517220957,-0.28982759901080574,
-0.21343664636790938,-0.33062035172209564,-0.28982759901080574,
-0.21343664636790932,-0.3306203517220957,-0.28982759901080574,
-0.2134366463679093,-0.3306203517220957,-0.2898275990108058,
-0.2134366463679093,-0.3306203517220955,-0.2898275990108058,
-0.21343664636790932,-0.3306203517220956,-0.2898275990108056,
-0.2134366463679093,-0.33062035172209564,-0.28982759901080585,
-0.2134366463679093,-0.33062035172209564,-0.2898275990108058,
-0.21343664636790932,-0.3306203517220956,-0.2898275990108057,
-0.2134366463679093,-0.3306203517220957,-0.2898275990108056,
-0.21343664636790938,-0.33062035172209564,-0.2898275990108057,
-0.21343664636790927,-0.32896961432743965,-0.2898275990108057,
-0.2134366463679093,-0.32919564674147267,-0.2898275990108058,
-0.21343664636790932,-0.3310935392123075,-0.28982759901080574,
-0.21343664636790924,-0.3308202469302527,-0.28982759901080574,
-0.2134366463679093,-0.33045971189169787,-0.2898275990108058,
-0.21343664636790927,-0.33067679521095283,-0.28982759901080585,
-0.2134366463679093,-0.33187239694406256,-0.2898275990108058,
-0.21343664636790938,-0.33426449489177185,-0.2898275990108056,
-0.21343664636790932,-0.33471925929036095,-0.28982759901080574,
-0.21343664636790932,-0.3342871523437565,-0.28982759901080574,
-0.2134366463679093,-0.3353885604819249,-0.28982759901080574,
-0.2134366463679093,-0.3363153544767977,-0.28982759901080574,
-0.21343664636790932,-0.3363153544767978,-0.2898275990108056,
-0.21343664636790932,-0.336315354476798,-0.28982759901080574,
-0.21343664636790932,-0.3363153544767978,-0.28982759901080557,
-0.21343664636790932,-0.3363153544767978,-0.2898275990108057,
-0.21343664636790932,-0.3345214109326473,-0.29126135609943526,
-0.2134366463679093,-0.33452141093264703,-0.2912613560994354,
-0.2134366463679093,-0.3345214109326473,-0.29126135609943543,
-0.2134366463679093,-0.33452141093264715,-0.2912613560994353,
-0.21343664636790932,-0.3345214109326473,-0.2912613560994354,
-0.21343664636790932,-0.3355559759823224,-0.2922405187891116,
-0.2134366463679093,-0.33555597598232234,-0.2922405187891118,
-0.21343664636790932,-0.33555597598232245,-0.2922405187891116,
-0.2134366463679093,-0.33514540581485985,-0.2922405187891115,
-0.21343664636790932,-0.33514540581485985,-0.29224051878911156,
-0.22605232134628586,-0.3351454058148597,-0.29224051878911167,
-0.22605232134628583,-0.33514540581485974,-0.294819857423829,
-0.2260523213462858,-0.33514540581485974,-0.2943584967241138,
-0.22605232134628583,-0.33514540581485974,-0.3010860809911242,
-0.2296628422813626,-0.33318918785118506,-0.30108608099112416,
-0.2296628422813626,-0.33285144466258015,-0.30108608099112416,
-0.22966284228136252,-0.3322210398999323,-0.30108608099112416,
-0.22966284228136263,-0.3321431618901581,-0.3010860809911242,
-0.2296628422813626,-0.3218769081841543,-0.3010860809911242,
-0.2296628422813626,-0.3212552343040546,-0.30108608099112416,
-0.2296628422813626,-0.3271652905175644,-0.30066783364559063,
-0.2296628422813626,-0.32217229029276007,-0.29805155980586195,
-0.22966284228136258,-0.32226167052824795,-0.2980515598058618,
-0.2296628422813626,-0.32226818500690885,-0.29805155980586184,
-0.22966284228136252,-0.3231972070172171,-0.2980515598058619,
-0.22966284228136258,-0.3210343791668991,-0.298051559805862,
-0.23058744811083526,-0.3215009500884006,-0.298051559805862,
-0.23058744811083529,-0.32150095008840085,-0.29805155980586195,
-0.2305874481108352,-0.3215009500884006,-0.29805155980586184,
-0.2158537329215402,-0.3215009500884006,-0.298051559805862,
-0.2158537329215402,-0.31876604983149426,-0.298051559805862,
-0.2158537329215402,-0.3187660498314943,-0.2910124048827739,
-0.21585373292154025,-0.3204374583064216,-0.2910124048827739,
-0.21585373292154025,-0.32166546679723235,-0.2910124048827739,
-0.210968897063187,-0.32166546679723235,-0.2910124048827739,
-0.21096889706318692,-0.3216654667972321,-0.29101240488277386,
-0.21096889706318694,-0.3284695784734586,-0.29101240488277386,
-0.21096889706318694,-0.3290279050677514,-0.28043639848934604,
-0.21096889706318694,-0.3290279050677514,-0.2795076968420834,
-0.2109688970631869,-0.32902790506775154,-0.27950769684208326,
-0.21096889706318694,-0.32902790506775154,-0.2795076968420833,
-0.210968897063187,-0.3277738058471241,-0.2795076968420834,
-0.21096889706318694,-0.327773805847124,-0.2795076968420833,
-0.21096889706318694,-0.322308760960733,-0.27950769684208326,
-0.21096889706318692,-0.3225684308090586,-0.2795076968420833,
-0.21096889706318692,-0.32256843080905856,-0.27950769684208326,
-0.21096889706318694,-0.32256843080905856,-0.27950769684208326,
-0.21096889706318694,-0.3222975481506339,-0.2795076968420833,
-0.210968897063187,-0.3224808540829636,-0.2795076968420833,
-0.210968897063187,-0.3265956652689664,-0.27950769684208326,
-0.21096889706318692,-0.32621480759180627,-0.2795076968420833,
-0.21096889706318694,-0.32510077017121675,-0.2795076968420833,
-0.21096889706318692,-0.32445859184172604,-0.2795076968420833,
-0.21096889706318692,-0.3244585918417262,-0.2795076968420833,
-0.210968897063187,-0.32445859184172626,-0.2795076968420833,
-0.210968897063187,-0.3244585918417262,-0.2795076968420833,
-0.21096889706318694,-0.32543944608786785,-0.2795076968420833,
-0.210968897063187,-0.32543944608786785,-0.27950769684208326,
-0.21096889706318694,-0.3254394460878679,-0.28256394138940855,
-0.210968897063187,-0.32543944608786807,-0.28256394138940866,
-0.2001424399270592,-0.3254394460878679,-0.26542625460105984,
-0.20014243992705918,-0.32543944608786773,-0.2654262546010597,
-0.20014243992705916,-0.32543944608786785,-0.2654262546010598,
-0.2001424399270592,-0.3254394460878679,-0.26542625460105984,
-0.2001424399270591,-0.32543944608786785,-0.2663170466960219,
-0.18100591701205648,-0.32543944608786773,-0.26631704669602196,
-0.18764451127483808,-0.3254394460878678,-0.26631704669602196,
-0.19217603451085744,-0.32665364207378755,-0.26631704669602196,
-0.18127339706172726,-0.31792467653244794,-0.26631704669602196,
-0.16966388176370015,-0.317924676532448,-0.2663170466960219,
-0.16966388176370015,-0.3179246765324481,-0.26620887668147714,
-0.16966388176370018,-0.31792467653244816,-0.2662088766814771,
-0.16966388176370015,-0.31974786989200443,-0.266208876681477,
-0.1696638817637001,-0.3192507799682444,-0.2662088766814771,
-0.16966388176370015,-0.3194656466875351,-0.266208876681477,
-0.16966388176370015,-0.319130906485139,-0.2662088766814771,
-0.16966388176370015,-0.3194660786308376,-0.26620887668147714,
-0.1696638817637001,-0.3201177262155321,-0.266208876681477,
-0.16966388176370015,-0.31501324263495856,-0.266208876681477,
-0.16966388176370015,-0.3154882180992459,-0.266208876681477,
-0.16966388176370015,-0.3154508514833063,-0.266208876681477,
-0.16966388176370018,-0.31591170689566067,-0.266208876681477,
-0.16966388176370018,-0.3157917116526368,-0.2638468477726396,
-0.1696638817637001,-0.3136433763943819,-0.26384684777263967,
-0.16966388176370018,-0.313294269811186,-0.2638468477726396,
-0.16966388176370015,-0.313294269811186,-0.2638468477726395,
-0.1696638817637001,-0.313294269811186,-0.2638468477726395,
-0.16966388176370015,-0.3132942698111862,-0.2638468477726396,
-0.16966388176370015,-0.31329426981118613,-0.2638468477726396,
-0.16966388176370015,-0.31349514612798035,-0.2638468477726396,
-0.1696638817637001,-0.31349514612798013,-0.26384684777263956,
-0.16966388176370015,-0.3134951461279802,-0.26384684777263956,
-0.1696638817637001,-0.3178269721757138,-0.2638468477726397,
-0.16966388176370015,-0.31771937762696406,-0.2638468477726396,
-0.1696638817637001,-0.3168308762331756,-0.2638468477726395,
-0.16966388176370018,-0.3185522148316107,-0.2638468477726396,
-0.1696638817637001,-0.31863667556332964,-0.26384684777263967,
-0.1696638817637001,-0.32106212576453086,-0.2638468477726395,
-0.16966388176370018,-0.3206584540007172,-0.2638468477726396,
-0.1696638817637001,-0.31815255266875325,-0.2638468477726396,
-0.16966388176370015,-0.32103684363703583,-0.2638468477726396,
-0.16966388176370018,-0.32630456491038373,-0.2638468477726395,
-0.16966388176370015,-0.32797176802851635,-0.26384684777263967,
-0.16966388176370015,-0.3246097948341162,-0.2638468477726396,
-0.16966388176370018,-0.3246097948341161,-0.26384684777263967,
-0.1696638817637001,-0.3246097948341159,-0.2607501696397222,
-0.17172219442774195,-0.32281774764204346,-0.2607501696397221,
-0.17172219442774195,-0.3228177476420436,-0.2607501696397221,
-0.17172219442774195,-0.3207891545363452,-0.23723013540810955,
-0.171722194427742,-0.3209864564104558,-0.2372301354081096,
-0.171722194427742,-0.32098645641045576,-0.23723013540810955,
-0.17172219442774195,-0.3209864564104557,-0.23723013540810955,
-0.17172219442774195,-0.32384150755599295,-0.23723013540810967,
-0.171722194427742,-0.32340093333476694,-0.2505499142629884,
-0.171722194427742,-0.32340093333476716,-0.25456316523961664,
-0.171722194427742,-0.323400933334767,-0.25456316523961653,
-0.17172219442774195,-0.3249322671129748,-0.25456316523961675,
-0.17172219442774203,-0.32491456038246985,-0.2545631652396167,
-0.17172219442774195,-0.32347643582065755,-0.25456316523961675,
-0.171722194427742,-0.2927275322693505,-0.25456316523961664,
-0.171722194427742,-0.2913956638497311,-0.2545631652396166,
-0.171722194427742,-0.29267673269099626,-0.25218788674601245,
-0.171722194427742,-0.2926767326909963,-0.25218788674601234,
-0.17172219442774203,-0.303545802341406,-0.25218788674601245,
-0.18137208390734602,-0.303545802341406,-0.2521878867460124,
-0.18951122924999034,-0.30583485908856695,-0.25218788674601234,
-0.1895112292499903,-0.30583485908856706,-0.25218788674601245,
-0.1895112292499903,-0.305834859088567,-0.2521878867460123,
-0.18951122924999025,-0.305834859088567,-0.2521878867460124,
-0.18951122924999025,-0.30583485908856695,-0.2521878867460124,
-0.18951122924999034,-0.30532643166360196,-0.2521878867460124,
-0.18951122924999034,-0.305326431663602,-0.2509896863944257,
-0.1895112292499903,-0.3027809066405127,-0.2509896863944258,
-0.18951122924999034,-0.3027504382423588,-0.25098968639442576,
-0.18951122924999025,-0.30275043824235864,-0.257459945449347,
-0.18951122924999025,-0.30275043824235887,-0.2574599454493472,
-0.1895112292499903,-0.3035074106013193,-0.24650285962932839,
-0.18951122924999034,-0.3035074106013193,-0.24650285962932822,
-0.18951122924999034,-0.30681320162179126,-0.24650285962932816,
-0.18951122924999034,-0.30681320162179126,-0.24650285962932816,
-0.18951122924999034,-0.3050999290464707,-0.24650285962932822,
-0.18951122924999034,-0.30392034813722446,-0.24667125513366767,
-0.18951122924999025,-0.30392034813722446,-0.24667125513366767,
-0.18951122924999034,-0.3066928811175365,-0.24667125513366772,
-0.18951122924999034,-0.30669288111753656,-0.24667125513366772,
-0.1895112292499903,-0.3066928811175366,-0.24667125513366764,
-0.1895112292499903,-0.30672332704309196,-0.24667125513366767,
-0.18951122924999034,-0.30670529904739524,-0.24387507397461675,
-0.18951122924999025,-0.30670529904739513,-0.24387507397461675,
-0.18951122924999034,-0.3067052990473952,-0.24387507397461675,
-0.1895112292499903,-0.3067052990473951,-0.24387507397461672,
-0.1895112292499903,-0.30670529904739513,-0.24387507397461686,
-0.18951122924999034,-0.30670529904739513,-0.2462816487685224,
-0.1895112292499903,-0.3048166532287073,-0.24628164876852235,
-0.18951122924999034,-0.3028502566861193,-0.24628164876852235,
-0.18951122924999042,-0.3028502566861193,-0.2462816487685224,
-0.18951122924999025,-0.3021651403504173,-0.2462816487685224,
-0.18951122924999034,-0.30251287990772385,-0.2462816487685224,
-0.18951122924999037,-0.30251287990772363,-0.23846196024100064,
-0.18951122924999034,-0.3018558093047847,-0.23846196024100064,
-0.1895112292499903,-0.30139855214534556,-0.23846196024100064,
-0.1895112292499903,-0.3013985521453455,-0.23846196024100066,
-0.1895112292499903,-0.30366421409178956,-0.23846196024100066,
-0.1895112292499903,-0.3036642140917897,-0.23846196024100066,
-0.1895112292499903,-0.3037272406666121,-0.23501112223475318,
-0.1895112292499903,-0.3064104841163656,-0.23501112223475318,
-0.18951122924999034,-0.30641048411636534,-0.2350111222347533,
-0.1895112292499903,-0.3064104841163653,-0.23501112223475318,
-0.18951122924999025,-0.3047630654726313,-0.23501112223475323,
-0.18951122924999034,-0.30172126059737947,-0.23501112223475312,
-0.18951122924999025,-0.30101911940854664,-0.23501112223475323,
-0.1895112292499903,-0.30101911940854675,-0.23501112223475323,
-0.18951122924999037,-0.3010191194085467,-0.23501112223475318,
-0.18951122924999034,-0.30101911940854686,-0.23501112223475323,
-0.18951122924999025,-0.3029933569871289,-0.23501112223475323,
-0.1900658601804766,-0.3029933569871288,-0.23501112223475323,
-0.19006586018047664,-0.3029933569871288,-0.23501112223475323,
-0.18023217880304793,-0.3029933569871288,-0.23501112223475323,
-0.18885915897087602,-0.305832757719687,-0.23501112223475318,
-0.19565939505600383,-0.3066140931142761,-0.2350111222347533,
-0.1819330373914902,-0.30661409311427623,-0.2350111222347533,
-0.1932729303678097,-0.3066140931142764,-0.23501112223475323,
-0.18680827729585417,-0.30661409311427623,-0.23501112223475318,
-0.19013572047733843,-0.3066140931142763,-0.23501112223475318,
-0.19127789787976032,-0.30684035096950585,-0.23504372732891404,
-0.18400690084571264,-0.30684035096950574,-0.2350437273289141,
-0.18400690084571264,-0.30684035096950596,-0.2381157180701959,
-0.18400690084571267,-0.3059948152568203,-0.23776918487798626,
-0.18400690084571267,-0.30599481525682015,-0.23644935911231438,
-0.18400690084571264,-0.30714952275375607,-0.2363180435726016,
-0.18400690084571264,-0.30945637819762845,-0.2385189409476724,
-0.18400690084571267,-0.30945637819762856,-0.2367603757809145,
-0.18400690084571267,-0.30511614793085623,-0.23287487976683868,
-0.18400690084571264,-0.3054839458341417,-0.23363160768046634,
-0.18400690084571258,-0.30548394583414185,-0.23672038609013793,
-0.18400690084571267,-0.3082184225494015,-0.2338022681006021,
-0.17922411043324074,-0.3082184225494013,-0.23310039477755756,
-0.17922411043324069,-0.30821842254940157,-0.2326194892743868,
-0.1699416967225073,-0.3082184225494013,-0.2326194892743867,
-0.16994169672250728,-0.3082184225494014,-0.2373692058646008,
-0.1699416967225073,-0.3062861414894578,-0.23736920586460086,
-0.16994169672250728,-0.30628614148945804,-0.23736920586460086,
-0.16994169672250725,-0.30511741464713504,-0.23736920586460075,
-0.16994169672250728,-0.305117414647135,-0.2373692058646008,
-0.1699416967225073,-0.3051174146471349,-0.24250804623041408,
-0.16994169672250728,-0.3109867914949674,-0.24250804623041403,
-0.16994169672250728,-0.3086668715971944,-0.2364810027895903,
-0.1699416967225073,-0.3119484249036389,-0.2364810027895903,
-0.1699416967225073,-0.31660937206802736,-0.23648100278959014,
-0.1699416967225073,-0.3166093720680274,-0.2364810027895903,
-0.1699416967225073,-0.31660937206802736,-0.23302472400466037,
-0.16994169672250728,-0.31660937206802725,-0.23302472400466037,
-0.1699416967225073,-0.3160031607628808,-0.23302472400466037,
-0.16994169672250728,-0.3160031607628807,-0.2330247240046604,
-0.16994169672250728,-0.31630228070233474,-0.2327614100758537,
-0.1699416967225073,-0.3163022807023349,-0.23276141007585358,
-0.1699416967225073,-0.31613158825158794,-0.2327614100758537,
-0.16994169672250728,-0.316131588251588,-0.2327614100758537,
-0.16994169672250728,-0.31578426621236066,-0.23276141007585363,
-0.1699416967225073,-0.31380187700872536,-0.23276141007585377,
-0.17879945295716543,-0.3159541119717554,-0.2327614100758537,
-0.17879945295716546,-0.31595411197175544,-0.2327614100758537,
-0.17879945295716548,-0.3158517310340664,-0.23491532363813045,
-0.17879945295716554,-0.3158517310340663,-0.23515799698213208,
-0.19837797416412065,-0.31585173103406644,-0.23881196207863079,
-0.19837797416412065,-0.3158517310340663,-0.23881196207863079,
-0.19837797416412065,-0.3158517310340663,-0.23881196207863084,
-0.19837797416412065,-0.3161187754463346,-0.23881196207863084,
-0.19837797416412065,-0.3175825265907958,-0.23881196207863084,
-0.1983779741641207,-0.31758252659079556,-0.23881196207863087,
-0.19837797416412065,-0.3175825265907955,-0.23881196207863087,
-0.19837797416412065,-0.3175825265907956,-0.23881196207863084,
-0.19837797416412065,-0.31758252659079556,-0.23881196207863084,
-0.1983779741641207,-0.3178917931018788,-0.23881196207863084,
-0.19837797416412065,-0.31781942026312476,-0.23881196207863084,
-0.19837797416412073,-0.3185975231327081,-0.23881196207863079,
-0.1983779741641207,-0.3190014625953225,-0.23881196207863079,
-0.1983779741641207,-0.3190014625953227,-0.23881196207863084,
-0.19837797416412073,-0.3227496947997126,-0.23881196207863087,
-0.19837797416412062,-0.3227496947997127,-0.23881196207863087,
-0.19837797416412073,-0.32274969479971266,-0.23881196207863079,
-0.1983779741641207,-0.3227496947997125,-0.23881196207863079,
-0.1983779741641207,-0.3227496947997126,-0.2468750563053993,
-0.19837797416412065,-0.3227496947997125,-0.24687505630539913,
-0.1983779741641207,-0.32011537726648803,-0.24687505630539913,
-0.19837797416412065,-0.3194273716335734,-0.24687505630539913,
-0.1983779741641207,-0.3200868232170166,-0.2468750563053992,
-0.19837797416412065,-0.31989098615911565,-0.2468750563053992,
-0.1983779741641207,-0.32176079076478625,-0.2468750563053993,
-0.1983779741641207,-0.31988825358957546,-0.24687505630539924,
-0.19837797416412065,-0.3196862240924495,-0.2468750563053992,
-0.1983779741641207,-0.321315172442077,-0.2468750563053992,
-0.19837797416412062,-0.3187232194766635,-0.2456161757745749,
-0.19837797416412073,-0.3187232194766635,-0.2456161757745749,
-0.19837797416412065,-0.31872321947666343,-0.24561617577457495,
-0.19837797416412065,-0.31872321947666354,-0.24561617577457495,
-0.19837797416412062,-0.3114365463051863,-0.245616175774575,
-0.19837797416412065,-0.3114365463051862,-0.24561617577457504,
-0.19837797416412065,-0.3145580954934305,-0.245616175774575,
-0.19837797416412065,-0.3145580954934302,-0.2456161757745749,
-0.19837797416412065,-0.31455809549343033,-0.24333300584313347,
-0.1983779741641207,-0.3145580954934302,-0.24333300584313347,
-0.19837797416412065,-0.31395373971227414,-0.24333300584313347,
-0.1983779741641207,-0.29885821883956537,-0.24333300584313353,
-0.19837797416412065,-0.2988582188395655,-0.24333300584313347,
-0.19837797416412065,-0.29885821883956526,-0.24333300584313353,
-0.1983779741641207,-0.29901768852334903,-0.24333300584313347,
-0.1983779741641207,-0.2990176885233493,-0.24333300584313364,
-0.1983779741641207,-0.3008573908059682,-0.24333300584313347,
-0.1983779741641207,-0.3008573908059681,-0.24333300584313353,
-0.19837797416412065,-0.297621793102656,-0.24333300584313364,
-0.19837797416412062,-0.2989191753156835,-0.24333300584313347,
-0.19837797416412065,-0.3003051883883088,-0.24333300584313347,
-0.19918263625554494,-0.30030518838830894,-0.24712413222460838,
-0.19918263625554494,-0.3005668515115929,-0.24712413222460827,
-0.199182636255545,-0.3034849055257228,-0.24712413222460838,
-0.199182636255545,-0.3041525321702052,-0.24712413222460838,
-0.19918263625554494,-0.30339251464354605,-0.2471241322246085,
-0.19918263625554503,-0.30291937758479015,-0.24712413222460844,
-0.19918263625554494,-0.3040298449297372,-0.24977320859368965,
-0.19918263625554494,-0.30263762325395105,-0.2497732085936897,
-0.199182636255545,-0.30318236617707917,-0.2497732085936897,
-0.19918263625554494,-0.3081551728769973,-0.24977320859368976,
-0.19918263625554503,-0.3079669814047903,-0.2497732085936897,
