id,income,income-group,wtp,parking-offender?,distance-parking-target,price-paid,search-time,wants-to-park,die?,reinitialize?
4184,40381.83509287186,1,3.1124634028959113,false,-99,-99,81,false,true,true
4110,18415.956157877947,1,7.445244208041242,true,-99,-99,184,false,true,true
4007,21138.2486803372,1,4.0911290098800634,true,-99,-99,327,false,true,true
4173,14319.868330252533,0,3.2390199290324246,false,-99,-99,102,false,true,true
4149,17059.755622271896,0,1.7809936854043484,false,-99,-99,139,false,true,true
4143,26585.943713001623,1,3.8071423350446207,false,-99,-99,147,false,true,true
4233,10834.069871744061,0,1.5375196134014468,false,-99,-99,14,false,true,true
4056,50572.31341611159,2,12.226396796084545,false,-99,-99,274,false,true,true
4114,6064.104242349963,0,1.8893097773764704,false,-99,-99,193,false,true,true
4136,21854.961699756095,1,4.598121141805546,false,-99,-99,161,false,true,true
4247,12408.928431827746,0,1.982531949931282,false,-99,-99,1,false,true,true
4202,25525.107249425335,1,4.5279587702077855,false,-99,-99,78,false,true,true
4139,25914.10255183233,1,2.791363618381294,false,-99,-99,162,false,true,true
4197,21359.148512014614,1,3.4668955963077988,false,-99,-99,84,false,true,true
4203,16967.29289395015,0,2.7799470895611273,false,-99,-99,79,false,true,true
4088,18785.20870872379,1,4.840722360325928,false,-99,-99,227,false,true,true
3963,35338.781318899484,1,5.461288716214111,false,-99,-99,411,false,true,true
4204,19943.847919394873,1,4.615903310407269,false,-99,-99,80,false,true,true
4140,31332.716842331105,1,4.310938871650304,true,-99,-99,164,false,true,true
4246,50702.69254193149,2,7.4344329146452965,true,-99,-99,12,false,true,true
4193,18172.501570448534,1,3.33292095122108,false,-99,-99,99,false,true,true
4251,24210.916026991763,1,3.057632266814001,false,-99,-99,7,false,true,true
4228,14109.938595341531,0,1.5109623213184968,false,-99,-99,43,false,true,true
4157,32962.45839076798,1,4.711208097288839,true,-99,-99,152,false,true,true
4093,26361.735522353483,1,3.345385158428765,false,-99,-99,233,false,true,true
4238,26191.48150894655,1,4.39052264525017,false,-99,-99,36,false,true,true
4057,54195.8400037496,2,7.880563816509049,false,-99,-99,298,false,true,true
4206,9329.996164190092,0,2.9623377893553826,false,-99,-99,93,false,true,true
4065,37445.08814078651,1,4.373320755043768,false,-99,-99,283,false,true,true
4219,21274.349273039174,1,4.705942076348811,false,-99,-99,70,false,true,true
4115,22538.129318028696,1,4.4197309769410085,true,-99,-99,215,false,true,true
4121,30643.987675979944,1,5.421760296047705,true,-99,-99,211,false,true,true
4255,20544.51296792783,1,4.922812933365547,true,-99,-99,22,false,true,true
4199,30598.064502585516,1,4.324601366977208,false,-99,-99,104,false,true,true
4211,25594.118199351622,1,4.531209287634651,true,-99,-99,86,false,true,true
4119,20696.391074021878,1,5.801883829227294,true,-99,-99,214,false,true,true
4245,13048.581851401155,0,2.225515929895245,true,-99,-99,35,false,true,true
4036,20386.059109664286,1,2.419448374897372,false,-99,-99,328,false,true,true
4205,46156.93058060504,1,3.0481065365392963,false,-99,-99,105,false,true,true
4160,17415.56023635443,0,3.269999196432488,false,-99,-99,159,false,true,true
4244,30035.395375800384,1,4.636448052003723,false,-99,-99,44,false,true,true
4232,18196.08616448366,1,2.8906019921068298,true,-99,-99,61,false,true,true
1119,16294.33082764353,0,1.8897904918831072,true,29.5296461204668,-99,48,true,true,true
4167,17174.834581528605,0,2.747560527259092,true,-99,-99,159,false,true,true
4223,13352.647307956033,0,2.413582727935261,false,-99,-99,77,false,true,true
4087,17234.970144245715,0,2.233748892458595,true,-99,-99,269,false,true,true
4253,29173.85838374479,1,3.549262316581972,false,-99,-99,38,false,true,true
4172,28225.928397242686,1,2.7415497055433646,false,-99,-99,162,false,true,true
4216,34683.13862228818,1,4.773296469558715,false,-99,-99,102,false,true,true
4137,29142.651400709266,1,4.325237642058744,false,-99,-99,211,false,true,true
1180,18404.9076067094,1,7.346241280128932,false,30.610455730027933,6,27,true,true,true
4224,13795.950864650795,0,1.7068361751405106,true,-99,-99,88,false,true,true
4129,20935.88663719024,1,3.495525755525008,true,-99,-99,225,false,true,true
4164,50184.78922990276,2,8.459724667517591,true,-99,-99,178,false,true,true
4280,21832.824162329296,1,3.960855648285073,false,-99,-99,18,false,true,true
4287,27419.628476548536,1,5.039639562323049,false,-99,-99,8,false,true,true
4086,25015.6635595053,1,2.2869961826513214,true,-99,-99,287,false,true,true
4189,20447.01040892117,1,5.561020378549659,true,-99,-99,156,false,true,true
4196,22048.555555199142,1,3.649581966113174,false,-99,-99,146,false,true,true
4038,15195.449619455776,0,3.502902925626208,true,-99,-99,356,false,true,true
4175,50126.88237210166,2,10.799148208430294,false,-99,-99,173,false,true,true
4177,19735.495118067982,1,6.345074276041283,true,-99,-99,172,false,true,true
4214,13439.008989722935,0,2.0886111247487613,false,-99,-99,121,false,true,true
1189,16454.93137973913,0,5.623108797976183,false,23.769728648009426,4.75,1187,true,true,true
4300,50256.17363233632,2,7.947979165354732,false,-99,-99,3,false,true,true
4134,31680.26406462044,1,3.724433924914252,false,-99,-99,234,false,true,true
4192,36665.18632455681,1,4.4707381445706345,false,-99,-99,163,false,true,true
3975,15280.1244975992,0,3.161632567277702,true,-99,-99,463,false,true,true
4298,16934.635360872828,0,3.0747289977431116,false,-99,-99,15,false,true,true
4304,20475.643207656456,1,2.949051783488403,false,-99,-99,8,false,true,true
4281,13617.022617693941,0,1.6762806558664691,false,-99,-99,43,false,true,true
4249,9551.593688241479,0,2.4379528590485453,true,-99,-99,85,false,true,true
4275,14720.016468815656,0,1.7215974950046087,false,-99,-99,58,false,true,true
4155,31248.253592063058,1,3.9647015724434436,true,-99,-99,230,false,true,true
4185,17601.59443797155,0,3.1445387687437902,false,-99,-99,185,false,true,true
4289,28476.5035525622,1,5.128664536853543,false,-99,-99,42,false,true,true
4220,13393.610606179122,0,3.3349484848851154,true,-99,-99,139,false,true,true
4208,25690.515374886607,1,4.273391863345685,false,-99,-99,160,false,true,true
4243,13888.59387731209,0,1.6625846517281793,false,-99,-99,107,false,true,true
4108,12565.831057620806,0,1.266203371694316,false,-99,-99,303,false,true,true
4295,45728.91306820011,1,6.369852852134597,false,-99,-99,41,false,true,true
4217,43771.26480645391,1,4.449044911695037,false,-99,-99,154,false,true,true
4263,27261.871805985076,1,4.976107820444099,false,-99,-99,86,false,true,true
4292,68270.14083353194,2,8.12484797336497,true,-99,-99,51,false,true,true
4190,36688.17496874801,1,4.672075548368273,false,-99,-99,197,false,true,true
4240,29361.15344828787,1,5.107385256208215,true,-99,-99,121,false,true,true
4234,49473.85898305556,2,4.742885688676164,false,-99,-99,129,false,true,true
4222,39376.25361857561,1,3.5299308096690325,false,-99,-99,148,false,true,true
4166,21309.07383498513,1,3.6852881018630557,true,-99,-99,227,false,true,true
4254,16107.115374673926,0,2.2191410969583374,true,-99,-99,103,false,true,true
4306,14741.569555317597,0,2.269312779720394,true,-99,-99,34,false,true,true
4299,24852.071323309476,1,4.858596874744282,false,-99,-99,43,false,true,true
4321,29537.651125542383,1,4.701435988770886,true,-99,-99,7,false,true,true
4271,18026.679298841937,1,3.481058147012796,false,-99,-99,84,false,true,true
4274,28401.65904745585,1,4.848688344281932,false,-99,-99,84,false,true,true
4221,26989.264036144883,1,3.7047109612555476,true,-99,-99,156,false,true,true
4195,20614.307536657227,1,4.10708297093514,false,-99,-99,199,false,true,true
4145,17274.273727769698,0,1.7273896678607121,true,-99,-99,270,false,true,true
4294,23034.306581458364,1,3.2250351864022595,true,-99,-99,58,false,true,true
4111,28961.292943696408,1,4.902905949425975,true,-99,-99,317,false,true,true
4270,23712.61600904656,1,3.871749329487009,false,-99,-99,93,false,true,true
4117,47291.92149119937,2,8.763399624720805,false,-99,-99,313,false,true,true
4130,18089.241165894826,1,2.8490861015424045,false,-99,-99,293,false,true,true
4092,25318.986999113615,1,3.389592455709043,true,-99,-99,346,false,true,true
4133,31192.625733914516,1,4.678042427075699,false,-99,-99,292,false,true,true
4151,21258.349983054017,1,3.23920097372378,false,-99,-99,272,false,true,true
4163,20685.123041428855,1,2.54893295605842,false,-99,-99,255,false,true,true
4326,10400.697579843538,0,1.8472736225140234,false,-99,-99,21,false,true,true
4343,31374.439673205736,1,3.233695403125546,false,-99,-99,3,false,true,true
4273,25753.731144795125,1,3.760187712362736,false,-99,-99,103,false,true,true
4181,14530.004464666765,0,2.9767553688934423,false,-99,-99,234,false,true,true
3968,19376.557527310604,1,4.024301802558029,true,-99,-99,534,false,true,true
4335,27592.949237650453,1,6.450529667395353,false,-99,-99,20,false,true,true
4257,24203.87320566144,1,4.149329067778897,false,-99,-99,129,false,true,true
4148,8480.719461053035,0,2.7423261636727108,false,-99,-99,287,false,true,true
4283,15388.410113454049,0,2.2237778698986617,false,-99,-99,97,false,true,true
4101,27562.17518483444,1,6.814531241339756,false,-99,-99,348,false,true,true
4262,33909.506201511416,1,4.298392753914429,false,-99,-99,126,false,true,true
1592,23471.111075499008,1,5.384960229167005,true,27.018512172212592,4.75,938,true,true,true
4349,16554.8697956378,0,2.7994820639257556,false,-99,-99,11,false,true,true
4239,21977.665770257507,1,4.814362306834405,false,-99,-99,160,false,true,true
4127,19566.582625173192,1,4.663343523042021,false,-99,-99,322,false,true,true
4225,19637.792595378203,1,3.8621933708350773,false,-99,-99,183,false,true,true
4327,64661.643277468705,2,5.288795064432587,false,-99,-99,42,false,true,true
4334,27157.134855260934,1,4.461388068637992,false,-99,-99,38,false,true,true
4272,31719.382435258187,1,3.6382317735182466,true,-99,-99,129,false,true,true
4323,22201.743758758155,1,6.125733263054495,false,-99,-99,53,false,true,true
4308,27700.219068320977,1,4.953339605075721,true,-99,-99,84,false,true,true
4248,28947.74468894993,1,3.5246770197354573,false,-99,-99,166,false,true,true
4310,16312.228920128855,0,2.2134026945141,false,-99,-99,80,false,true,true
4213,17146.032317283316,0,2.9179133061208504,false,-99,-99,220,false,true,true
4230,15978.916284090777,0,1.703180156897011,true,-99,-99,200,false,true,true
4276,42502.58008351788,1,3.894013867865368,false,-99,-99,140,false,true,true
4309,10619.50695464691,0,2.4643063981300046,false,-99,-99,89,false,true,true
4366,22051.382873031554,1,4.583341272897907,false,-99,-99,8,false,true,true
4350,21301.161925132634,1,4.612614399256957,true,-99,-99,41,false,true,true
1172,35006.75706467506,1,5.410206519074448,true,62.00806399170998,5,136,true,true,true
4210,32456.853669010434,1,5.133210301348911,false,-99,-99,236,false,true,true
4374,30171.971409204074,1,8.725191953961769,true,-99,-99,1,false,true,true
4288,34805.23224418501,1,4.9569109769919635,false,-99,-99,129,false,true,true
4229,17733.854520637833,1,4.57957785563936,false,-99,-99,213,false,true,true
4293,23564.069977994353,1,5.547671820530931,false,-99,-99,128,false,true,true
4044,27376.721960319257,1,4.939240880372065,false,-99,-99,474,false,true,true
4342,25861.993711183364,1,2.4806106583830942,true,-99,-99,61,false,true,true
4256,28066.50975733557,1,4.255612836494103,false,-99,-99,181,false,true,true
4313,17244.90397073918,0,2.3773234681945397,false,-99,-99,98,false,true,true
4084,39053.16823917566,1,4.0415469346390775,true,-99,-99,422,false,true,true
4227,13097.19829028281,0,2.6687864227783877,false,-99,-99,223,false,true,true
4241,37044.88252083422,1,7.155340130352679,false,-99,-99,204,false,true,true
4346,20249.22390491283,1,2.70560028455166,true,-99,-99,63,false,true,true
4331,32182.828731543894,1,4.73038262970113,true,-99,-99,82,false,true,true
4226,15194.093268379122,0,3.0512563100071994,false,-99,-99,228,false,true,true
4315,16211.544134980362,0,3.372066511099407,false,-99,-99,99,false,true,true
4340,60658.622975609,2,5.919261243605232,false,-99,-99,74,false,true,true
3966,24221.06162421332,1,4.831257625694699,false,-99,-99,598,false,true,true
4370,13177.031440079965,0,1.6185224315680509,true,-99,-99,29,false,true,true
4124,21136.209517475032,1,3.6671445126077753,false,-99,-99,383,false,true,true
4209,22159.259624885566,1,4.605191008050034,false,-99,-99,264,false,true,true
4320,26963.080480521716,1,3.4072883956364777,false,-99,-99,101,false,true,true
4231,43543.390198518355,1,5.775329772675763,false,-99,-99,234,false,true,true
4278,17390.2446392921,0,3.3834084711115024,true,-99,-99,177,false,true,true
4391,27799.313069530093,1,5.291725573211469,false,-99,-99,16,false,true,true
4242,10660.213456052628,0,2.1713299055774544,false,-99,-99,224,false,true,true
4337,14815.432179107089,0,1.7692092323128379,true,-99,-99,95,false,true,true
4348,22086.005123505012,1,5.273007147135632,false,-99,-99,82,false,true,true
4286,39911.38025110305,1,4.811852495650041,false,-99,-99,168,false,true,true
4215,16449.079604247218,0,2.614784419128602,false,-99,-99,269,false,true,true
4265,47550.387663948684,2,12.018914548814108,false,-99,-99,198,false,true,true
4312,34680.67345609695,1,5.698765584125716,false,-99,-99,132,false,true,true
2590,14253.989682833902,0,1.0913990978025163,true,40.23497190256258,-99,2394,true,true,false
4302,11938.973575756205,0,3.4544740847211974,true,-99,-99,152,false,true,true
4382,17958.10587551756,1,4.711032030004557,false,-99,-99,37,false,true,true
4341,43078.07286800758,1,4.091502902375855,true,-99,-99,104,false,true,true
4267,8973.388123042603,0,2.9167406385749635,false,-99,-99,205,false,true,true
4386,43308.25493270538,1,5.905098663451166,false,-99,-99,41,false,true,true
4383,29985.740693369167,1,4.657479222129707,false,-99,-99,46,false,true,true
4353,13602.349861294331,0,2.961659270688345,true,-99,-99,97,false,true,true
4400,36397.97265960339,1,3.9492200996500757,false,-99,-99,24,false,true,true
4344,29853.701667612328,1,4.353606139736411,false,-99,-99,111,false,true,true
4384,13828.483022326043,0,4.585472010240077,false,-99,-99,54,false,true,true
4291,11720.713917894856,0,1.960387285695335,false,-99,-99,192,false,true,true
4416,31397.974476404146,1,3.9418022558611012,false,-99,-99,7,false,true,true
4414,13886.32477367931,0,2.284952353519438,false,-99,-99,11,false,true,true
4385,15202.151066135526,0,2.1615472259657844,false,-99,-99,55,false,true,true
4381,21437.195962317288,1,4.145347665706327,true,-99,-99,62,false,true,true
4397,18708.990327778487,1,5.4310722894781,false,-99,-99,43,false,true,true
4261,33109.50897001383,1,6.302832256058608,false,-99,-99,237,false,true,true
4174,17444.92059939148,0,1.565647708697237,false,-99,-99,358,false,true,true
4296,18337.764395512113,1,5.997686393341171,false,-99,-99,187,false,true,true
4279,21199.985544018135,1,5.098388746526277,false,-99,-99,215,false,true,true
4423,20262.968440523437,1,5.429493354847325,true,-99,-99,3,false,true,true
4266,42268.92684429304,1,3.9658097721673067,false,-99,-99,230,false,true,true
4413,23985.52978967908,1,2.9554975008132427,true,-99,-99,20,false,true,true
4425,17631.76541570668,0,3.82842406782239,false,-99,-99,7,false,true,true
4428,30545.66520511904,1,2.925732005257314,true,-99,-99,6,false,true,true
4357,33239.70620919829,1,3.5474616251040443,false,-99,-99,118,false,true,true
4420,14245.671786430692,0,3.611949912648614,false,-99,-99,13,false,true,true
4033,38075.96198513671,1,5.726834678529075,false,-99,-99,563,false,true,true
4426,18295.088905139986,1,2.568777312003236,false,-99,-99,12,false,true,true
4179,27449.97240763008,1,2.210700539431053,false,-99,-99,368,false,true,true
4269,33315.56347729358,1,4.10580091812212,false,-99,-99,240,false,true,true
4368,13314.998779920745,0,2.787270228729645,false,-99,-99,96,false,true,true
4393,19436.56291864268,1,5.062596395986009,false,-99,-99,67,false,true,true
4356,28504.52300570132,1,5.21532001235322,false,-99,-99,124,false,true,true
4250,20795.353290206636,1,4.101350040113955,false,-99,-99,264,false,true,true
4362,107887.16323695943,2,7.386519228422732,false,-99,-99,117,false,true,true
4421,14881.734131060497,0,1.5126724162486063,false,-99,-99,22,false,true,true
4301,15700.74261326553,0,1.194685278860297,false,-99,-99,202,false,true,true
4264,26118.95746883817,1,4.826166430296744,true,-99,-99,253,false,true,true
4404,20965.822156172155,1,4.786029037866681,false,-99,-99,55,false,true,true
4282,7067.142968442876,0,3.028648552361592,true,-99,-99,233,false,true,true
2928,27249.0576250558,1,5.456107150923684,true,22.80350850198276,-99,1403,true,true,true
4268,27823.752768971382,1,2.2106489564952554,false,-99,-99,255,false,true,true
4439,17385.837333414307,0,3.0169878817717732,true,-99,-99,14,false,true,true
1188,33675.77846962326,1,5.707245444636419,false,23.021728866442675,4.75,1172,true,true,true
4367,19349.33187126141,1,3.154879245560811,false,-99,-99,114,false,true,true
4176,7901.471442043796,0,2.459805584980903,false,-99,-99,388,false,true,true
4236,18413.00038968566,1,2.678462053057273,false,-99,-99,303,false,true,true
4080,9955.112847043885,0,3.432846304818251,false,-99,-99,521,false,true,true
4364,31869.633746492505,1,5.4300676037769735,false,-99,-99,127,false,true,true
4450,36029.926459727874,1,4.089667999144688,false,-99,-99,8,false,true,true
4432,21507.39740540966,1,4.32542161479481,false,-99,-99,26,false,true,true
952,41612.027051477926,1,3.485369014890795,true,22.47220505424423,-99,188,true,true,true
4380,38005.63395450889,1,6.567233116252778,true,-99,-99,102,false,true,true
4235,18788.274213864694,1,3.924743557135784,true,-99,-99,309,false,true,true
4409,46130.54323459991,1,2.905286362496142,true,-99,-99,64,false,true,true
4373,33562.72244818332,1,6.4752529397064205,false,-99,-99,117,false,true,true
4178,32323.525627648203,1,3.459924070657366,false,-99,-99,397,false,true,true
4259,28288.145094650197,1,2.370008735266538,true,-99,-99,281,false,true,true
4388,13072.965605934492,0,2.6515353414797787,false,-99,-99,99,false,true,true
4461,41718.62523227099,1,2.8926762783430746,false,-99,-99,6,false,true,true
4328,21961.160376507196,1,4.394953234273268,false,-99,-99,186,false,true,true
4466,25682.397534358966,1,5.4000261783444055,true,-99,-99,3,false,true,true
4468,43686.434772953784,1,2.831602642018244,false,-99,-99,1,false,true,true
4365,17648.189836992304,1,4.298483859121502,false,-99,-99,138,false,true,true
4455,27117.876876731196,1,3.978650544476262,false,-99,-99,16,false,true,true
4345,37345.8771535407,1,3.701250522444909,false,-99,-99,170,false,true,true
4369,12380.970273647921,0,2.0109912333829323,true,-99,-99,134,false,true,true
4329,8896.924000338951,0,2.435863608050825,false,-99,-99,193,false,true,true
4405,15390.781843289162,0,2.2055340165889055,false,-99,-99,85,false,true,true
910,32596.065644696027,1,5.55421914488627,false,40.8166632639171,2,2417,true,true,true
4258,58340.17278576882,2,8.397095233316918,false,-99,-99,295,false,true,true
4316,43090.88719398222,1,8.390531619121033,true,-99,-99,209,false,true,true
4198,31735.73918889755,1,3.336900703728619,false,-99,-99,387,false,true,true
4355,18660.491185365976,1,3.826291505577781,false,-99,-99,166,false,true,true
4359,27038.309365569083,1,3.9415168874000264,true,-99,-99,163,false,true,true
4430,20324.453422218765,1,3.5416729743244786,false,-99,-99,51,false,true,true
4483,25607.874244674033,1,3.78539128851182,false,-99,-99,1,false,true,true
4478,19774.694058947967,1,3.3959460173853184,false,-99,-99,6,false,true,true
4352,26470.18026053969,1,4.218903165000253,false,-99,-99,174,false,true,true
4464,35339.724904783325,1,4.207391931832905,true,-99,-99,20,false,true,true
4376,35278.57411535797,1,3.54174235751892,false,-99,-99,136,false,true,true
4360,23136.511803770638,1,6.597011663612129,true,-99,-99,170,false,true,true
4260,14300.052304466979,0,1.2124730751110044,false,-99,-99,305,false,true,true
4401,14897.26927352688,0,2.600315063880137,false,-99,-99,105,false,true,true
4473,31170.034020820764,1,6.849512126177865,true,-99,-99,19,false,true,true
4477,9307.692749938476,0,1.955339322461016,false,-99,-99,18,false,true,true
4371,37194.84749479174,1,4.193775876604281,true,-99,-99,152,false,true,true
4317,17335.432081554725,0,2.8400188447556265,false,-99,-99,226,false,true,true
4338,25696.28427324775,1,3.949071574863697,false,-99,-99,206,false,true,true
4445,10682.169646274353,0,1.5796218117348892,false,-99,-99,55,false,true,true
4207,38186.60124498427,1,4.900792969272568,false,-99,-99,396,false,true,true
4284,28279.79868338925,1,5.0252370021015595,false,-99,-99,285,false,true,true
4418,13037.631861564714,0,2.389419903784816,true,-99,-99,83,false,true,true
4494,9555.42361506135,0,1.7533475725761594,false,-99,-99,8,false,true,true
4484,46552.83483002629,1,3.7806161155093303,true,-99,-99,22,false,true,true
4485,26811.056579297852,1,6.720720316027825,true,-99,-99,22,false,true,true
4424,19321.422136073106,1,3.6775967189227057,false,-99,-99,83,false,true,true
4412,45746.541021370795,1,8.83589365850977,true,-99,-99,100,false,true,true
4441,43405.279203835074,1,6.6252816324660095,false,-99,-99,70,false,true,true
4459,23522.35881561801,1,4.390691497628743,false,-99,-99,49,false,true,true
4496,17250.282460653605,0,5.1478980835604125,true,-99,-99,12,false,true,true
4502,14417.201365954534,0,2.7385759776963376,true,-99,-99,6,false,true,true
4392,58091.86736185601,2,6.363427563989765,true,-99,-99,141,false,true,true
4501,41199.77775790755,1,2.4305571591549824,false,-99,-99,10,false,true,true
4492,17238.02421789977,0,2.5975695923195037,true,-99,-99,21,false,true,true
4285,13514.911974317669,0,1.9128928263093352,true,-99,-99,298,false,true,true
4498,7207.949996703998,0,2.4958424988526677,false,-99,-99,16,false,true,true
4504,22872.159332258627,1,3.3432863176976997,false,-99,-99,11,false,true,true
4436,22822.144498755893,1,3.0501278588341765,false,-99,-99,82,false,true,true
4516,22346.26054438346,1,3.9316597816508905,false,-99,-99,1,false,true,true
4434,18816.529243382145,1,2.4550698466415235,true,-99,-99,85,false,true,true
4410,40154.08918503837,1,2.7433094215240463,false,-99,-99,119,false,true,true
4325,30887.51817663863,1,5.965727906461863,false,-99,-99,240,false,true,true
4372,15516.198649335212,0,2.387354216279524,true,-99,-99,177,false,true,true
4469,24854.2705626643,1,3.672977558688424,false,-99,-99,57,false,true,true
4508,30824.40648446316,1,5.435283419097561,false,-99,-99,16,false,true,true
4433,16708.43905294801,0,2.7452887100401404,true,-99,-99,92,false,true,true
4311,12384.991573604206,0,2.807456043553241,false,-99,-99,268,false,true,true
4460,31691.06815366853,1,2.0988085231287075,true,-99,-99,67,false,true,true
4354,13665.12120312878,0,2.6046734195131096,false,-99,-99,217,false,true,true
4390,23936.218255782565,1,3.441798785214962,true,-99,-99,162,false,true,true
935,18265.937894784412,1,6.308730490579034,false,13.341664064126334,5,454,true,true,true
4527,18626.033450810442,1,3.8671188690584835,false,-99,-99,3,false,true,true
4440,26054.14106134411,1,7.092416054394938,false,-99,-99,95,false,true,true
4314,19086.185009598037,1,3.628808889332925,false,-99,-99,269,false,true,true
4447,27781.569880171577,1,4.593201754736136,true,-99,-99,90,false,true,true
4529,26206.826343310506,1,4.358643788802331,false,-99,-99,7,false,true,true
4378,44300.9389767507,1,5.070936238369694,false,-99,-99,186,false,true,true
4375,22746.458047515975,1,4.433009964193715,true,-99,-99,190,false,true,true
4500,23229.597174140396,1,4.656876590328956,false,-99,-99,38,false,true,true
4524,7449.722552027352,0,2.7767222291346676,false,-99,-99,13,false,true,true
4377,29031.624159773794,1,4.367687231354011,false,-99,-99,190,false,true,true
4395,28850.56161267947,1,3.516005700719617,true,-99,-99,168,false,true,true
4307,16243.202090959418,0,2.3726410680150667,false,-99,-99,291,false,true,true
4446,28286.660622111696,1,6.387373566307712,false,-99,-99,100,false,true,true
4252,21156.75593610378,1,3.9315837496648607,false,-99,-99,369,false,true,true
4518,19223.747967815198,1,5.8213182823698455,false,-99,-99,26,false,true,true
4290,19546.579023926686,1,5.410501515756108,true,-99,-99,322,false,true,true
4435,39218.630348204475,1,5.955180443385729,true,-99,-99,113,false,true,true
4330,21304.339920677827,1,3.7677825273094387,true,-99,-99,267,false,true,true
4453,20236.647855655847,1,4.320913571408058,false,-99,-99,96,false,true,true
4398,23712.315794343973,1,3.5264921922891808,false,-99,-99,170,false,true,true
4538,26539.622832023586,1,4.960745516449186,false,-99,-99,11,false,true,true
4347,12154.48252876568,0,2.404519712512035,false,-99,-99,249,false,true,true
4471,27936.422140949766,1,4.906794162053763,false,-99,-99,83,false,true,true
4542,14968.699288914224,0,2.5347014560766676,false,-99,-99,10,false,true,true
4394,17117.008899166773,0,3.439884285298934,false,-99,-99,181,false,true,true
4399,11088.894338631453,0,4.051442858936457,false,-99,-99,172,false,true,true
4403,19567.38585206805,1,3.725394097389248,false,-99,-99,168,false,true,true
4528,11897.296611340258,0,3.549887440244333,true,-99,-99,29,false,true,true
4297,28304.67551011798,1,3.25298826237394,false,-99,-99,324,false,true,true
4319,8751.038970528607,0,2.160230199197329,true,-99,-99,285,false,true,true
4548,24209.384133914267,1,3.4242707383191173,true,-99,-99,11,false,true,true
4546,22384.46296748137,1,7.071152574799463,false,-99,-99,16,false,true,true
4454,11985.323419717315,0,2.7162853551977455,false,-99,-99,113,false,true,true
4470,46337.77558840784,1,4.473804241735817,false,-99,-99,99,false,true,true
4533,18795.811037782158,1,3.2675797488041125,false,-99,-99,37,false,true,true
4318,28060.49876696014,1,3.607336756337861,false,-99,-99,300,false,true,true
4559,20283.927693726284,1,4.35423210562063,false,-99,-99,15,false,true,true
4555,13648.155987006507,0,1.772110190103324,false,-99,-99,21,false,true,true
4437,37357.34606646924,1,3.59359977275943,false,-99,-99,144,false,true,true
4481,38837.20484691512,1,3.5335353922065478,false,-99,-99,101,false,true,true
4449,38945.740812051394,1,4.132547549957857,false,-99,-99,134,false,true,true
4456,10552.695526676214,0,3.020130034403032,false,-99,-99,124,false,true,true
4406,47693.68202230539,2,9.143274753436993,false,-99,-99,190,false,true,true
4557,39854.57594113769,1,4.397237900332995,false,-99,-99,26,false,true,true
4563,13399.124150089976,0,2.003079748716383,false,-99,-99,15,false,true,true
4522,11228.619731133927,0,4.3593967214601035,true,-99,-99,61,false,true,true
4411,15656.127155275703,0,3.0497325931644483,false,-99,-99,184,false,true,true
4493,25722.215020282354,1,5.2360216898456775,false,-99,-99,94,false,true,true
4554,13520.391647777376,0,2.3328869471691673,false,-99,-99,36,false,true,true
4551,22791.55122649223,1,5.769970035700465,true,-99,-99,38,false,true,true
4332,25026.155744936827,1,5.295983659601668,false,-99,-99,310,false,true,true
4339,18680.651618715,1,6.508335096710637,false,-99,-99,306,false,true,true
4495,25497.207823825207,1,4.605334395910915,false,-99,-99,102,false,true,true
4451,14826.650572307046,0,3.316820368359498,false,-99,-99,147,false,true,true
4536,18176.535817372205,1,4.387676313072756,false,-99,-99,60,false,true,true
4479,53909.428511977974,2,6.158338568538692,false,-99,-99,123,false,true,true
4333,21434.382419916845,1,2.9406863150859213,false,-99,-99,317,false,true,true
4361,21700.457484999246,1,3.7413955861863957,false,-99,-99,283,false,true,true
4503,34641.316592083625,1,2.481656083975379,false,-99,-99,101,false,true,true
4379,43277.467244950094,1,4.622119780337624,false,-99,-99,249,false,true,true
4482,28860.28087339089,1,5.1649253137001,false,-99,-99,126,false,true,true
4540,32292.67584139443,1,3.6978823357628583,false,-99,-99,64,false,true,true
4588,26597.13902779291,1,2.9370680139894927,false,-99,-99,1,false,true,true
4576,14714.783319734732,0,2.420206399484619,true,-99,-99,23,false,true,true
4506,18014.694053272386,1,3.7797200896385714,false,-99,-99,102,false,true,true
4463,37929.33366764291,1,5.935060197665242,false,-99,-99,146,false,true,true
4543,27435.04625682286,1,5.634444965377528,false,-99,-99,65,false,true,true
4534,18706.873598345497,1,5.479093649628079,false,-99,-99,75,false,true,true
4452,20043.1770332078,1,3.143489900473872,true,-99,-99,160,false,true,true
4448,14957.983638271038,0,2.8957074088152184,false,-99,-99,166,false,true,true
4431,16853.201615545517,0,3.42928676569464,false,-99,-99,184,false,true,true
4408,12351.46055355456,0,2.793409740790121,true,-99,-99,220,false,true,true
4519,18297.21585330982,1,3.6869429777717944,true,-99,-99,97,false,true,true
4558,11650.155670587805,0,3.528138751481775,false,-99,-99,59,false,true,true
4490,20238.12277287515,1,4.379404368826664,false,-99,-99,130,false,true,true
4462,42274.236181214765,1,4.310964457951887,false,-99,-99,158,false,true,true
4604,17271.512543745306,0,2.3727638158298077,false,-99,-99,1,false,true,true
4505,31612.71209110453,1,4.987256789192897,false,-99,-99,114,false,true,true
4442,26747.8701594436,1,4.770084987272099,false,-99,-99,183,false,true,true
